track_id,uri,track_href,analysis_url,duration_ms,time_signature,danceability,energy,track_key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type
35zgxz18meGLAaQ7pdUlsU,spotify:track:35zgxz18meGLAaQ7pdUlsU,https://api.spotify.com/v1/tracks/35zgxz18meGLAaQ7pdUlsU,https://api.spotify.com/v1/audio-analysis/35zgxz18meGLAaQ7pdUlsU,67893,4,0.699,0.211,11,-15.453,1,0.033,0.916,0.158,0.0875,0.891,108.196,audio_features
360oI5uISPVtR4OYxDvMSL,spotify:track:360oI5uISPVtR4OYxDvMSL,https://api.spotify.com/v1/tracks/360oI5uISPVtR4OYxDvMSL,https://api.spotify.com/v1/audio-analysis/360oI5uISPVtR4OYxDvMSL,257707,3,0.447,0.534,7,-6.374,0,0.0406,0.467,0.00141,0.11,0.539,174.483,audio_features
361HouJFYq2BPPDtXh6jAb,spotify:track:361HouJFYq2BPPDtXh6jAb,https://api.spotify.com/v1/tracks/361HouJFYq2BPPDtXh6jAb,https://api.spotify.com/v1/audio-analysis/361HouJFYq2BPPDtXh6jAb,353715,4,0.515,0.944,9,-4.906,1,0.0531,0.00157,5.89e-05,0.109,0.22,113.418,audio_features
3623hKmNT8p27m8wjhluiJ,spotify:track:3623hKmNT8p27m8wjhluiJ,https://api.spotify.com/v1/tracks/3623hKmNT8p27m8wjhluiJ,https://api.spotify.com/v1/audio-analysis/3623hKmNT8p27m8wjhluiJ,272731,4,0.424,0.507,9,-7.757,0,0.0286,0.625,9.25e-05,0.105,0.42,138.293,audio_features
362wL4T6uZylRnyZO1glTs,spotify:track:362wL4T6uZylRnyZO1glTs,https://api.spotify.com/v1/tracks/362wL4T6uZylRnyZO1glTs,https://api.spotify.com/v1/audio-analysis/362wL4T6uZylRnyZO1glTs,241467,4,0.617,0.929,0,-8.44,1,0.0583,0.0108,6.11e-05,0.0975,0.409,130.646,audio_features
363cVHJDjrYIkN5HcIAGCx,spotify:track:363cVHJDjrYIkN5HcIAGCx,https://api.spotify.com/v1/tracks/363cVHJDjrYIkN5HcIAGCx,https://api.spotify.com/v1/audio-analysis/363cVHJDjrYIkN5HcIAGCx,216800,4,0.609,0.529,11,-14.71,0,0.0478,0.92,0.268,0.115,0.95,196.953,audio_features
366VyrwlimjuxD1QMf2oSS,spotify:track:366VyrwlimjuxD1QMf2oSS,https://api.spotify.com/v1/tracks/366VyrwlimjuxD1QMf2oSS,https://api.spotify.com/v1/audio-analysis/366VyrwlimjuxD1QMf2oSS,266800,4,0.437,0.8,7,-8.833,1,0.0332,0.166,0.144,0.67,0.848,147.171,audio_features
36ajhXf0MmeujToVzpUOKL,spotify:track:36ajhXf0MmeujToVzpUOKL,https://api.spotify.com/v1/tracks/36ajhXf0MmeujToVzpUOKL,https://api.spotify.com/v1/audio-analysis/36ajhXf0MmeujToVzpUOKL,227347,4,0.498,0.912,0,-4.936,1,0.0487,0.0002,0.188,0.245,0.551,163.964,audio_features
36cfd5DGZhnbv3L6ykjIE1,spotify:track:36cfd5DGZhnbv3L6ykjIE1,https://api.spotify.com/v1/tracks/36cfd5DGZhnbv3L6ykjIE1,https://api.spotify.com/v1/audio-analysis/36cfd5DGZhnbv3L6ykjIE1,100667,1,0.69,0.629,1,-7.12,1,0.0392,0.131,0.000613,0.0877,0.962,135.45,audio_features
36EZKIi9q21M6AZFhe4xPA,spotify:track:36EZKIi9q21M6AZFhe4xPA,https://api.spotify.com/v1/tracks/36EZKIi9q21M6AZFhe4xPA,https://api.spotify.com/v1/audio-analysis/36EZKIi9q21M6AZFhe4xPA,176360,3,0.506,0.365,11,-14.131,1,0.0346,0.134,0.00796,0.159,0.229,146.689,audio_features
36MxthZNeNmBEGZLC5TZYN,spotify:track:36MxthZNeNmBEGZLC5TZYN,https://api.spotify.com/v1/tracks/36MxthZNeNmBEGZLC5TZYN,https://api.spotify.com/v1/audio-analysis/36MxthZNeNmBEGZLC5TZYN,319000,4,0.542,0.705,0,-9.124,1,0.0335,0.0214,0.019,0.264,0.894,124.066,audio_features
36smNNHs9GP5I5BGqoDVVX,spotify:track:36smNNHs9GP5I5BGqoDVVX,https://api.spotify.com/v1/tracks/36smNNHs9GP5I5BGqoDVVX,https://api.spotify.com/v1/audio-analysis/36smNNHs9GP5I5BGqoDVVX,231816,4,0.408,0.818,7,-7.825,1,0.0719,0.00762,0.00245,0.11,0.327,116.919,audio_features
36SULeBeglappJysOY6WzQ,spotify:track:36SULeBeglappJysOY6WzQ,https://api.spotify.com/v1/tracks/36SULeBeglappJysOY6WzQ,https://api.spotify.com/v1/audio-analysis/36SULeBeglappJysOY6WzQ,219613,4,0.331,0.845,0,-7.55,1,0.0889,0.411,0.000412,0.124,0.525,76.698,audio_features
36zvcjMI4g6RFqxyvlaxlu,spotify:track:36zvcjMI4g6RFqxyvlaxlu,https://api.spotify.com/v1/tracks/36zvcjMI4g6RFqxyvlaxlu,https://api.spotify.com/v1/audio-analysis/36zvcjMI4g6RFqxyvlaxlu,254000,4,0.535,0.877,0,-5.324,1,0.1,0.00117,3.35e-05,0.0864,0.344,124.036,audio_features
3754h6XHuv1LlMVt6jpvuW,spotify:track:3754h6XHuv1LlMVt6jpvuW,https://api.spotify.com/v1/tracks/3754h6XHuv1LlMVt6jpvuW,https://api.spotify.com/v1/audio-analysis/3754h6XHuv1LlMVt6jpvuW,566613,4,0.309,0.366,9,-18.871,1,0.0572,0.829,0.899,0.153,0.22,123.438,audio_features
378HOooPNo6LRIfVHb15nW,spotify:track:378HOooPNo6LRIfVHb15nW,https://api.spotify.com/v1/tracks/378HOooPNo6LRIfVHb15nW,https://api.spotify.com/v1/audio-analysis/378HOooPNo6LRIfVHb15nW,199360,4,0.547,0.72,2,-5.419,1,0.0274,0.168,0.00258,0.346,0.836,124.139,audio_features
37CRPk0L5ZpfPeePEPwE0t,spotify:track:37CRPk0L5ZpfPeePEPwE0t,https://api.spotify.com/v1/tracks/37CRPk0L5ZpfPeePEPwE0t,https://api.spotify.com/v1/audio-analysis/37CRPk0L5ZpfPeePEPwE0t,266160,4,0.71,0.743,1,-10.553,1,0.0507,0.273,0.000406,0.258,0.866,120.277,audio_features
37IbogAZ0XFuZA0npvUlfH,spotify:track:37IbogAZ0XFuZA0npvUlfH,https://api.spotify.com/v1/tracks/37IbogAZ0XFuZA0npvUlfH,https://api.spotify.com/v1/audio-analysis/37IbogAZ0XFuZA0npvUlfH,229787,4,0.297,0.443,1,-10.2,1,0.0276,0.513,1.51e-05,0.0814,0.822,151.262,audio_features
37JISltgxizbDAyNEEqkTY,spotify:track:37JISltgxizbDAyNEEqkTY,https://api.spotify.com/v1/tracks/37JISltgxizbDAyNEEqkTY,https://api.spotify.com/v1/audio-analysis/37JISltgxizbDAyNEEqkTY,259200,3,0.429,0.881,9,-8.013,0,0.107,0.0213,0.688,0.607,0.258,148.963,audio_features
37kaOsOstmkCSBderQwTX7,spotify:track:37kaOsOstmkCSBderQwTX7,https://api.spotify.com/v1/tracks/37kaOsOstmkCSBderQwTX7,https://api.spotify.com/v1/audio-analysis/37kaOsOstmkCSBderQwTX7,185667,3,0.595,0.448,2,-11.177,1,0.0284,0.677,6.19e-05,0.074,0.613,106.133,audio_features
37kTASujIfZZ27NV7PfIrf,spotify:track:37kTASujIfZZ27NV7PfIrf,https://api.spotify.com/v1/tracks/37kTASujIfZZ27NV7PfIrf,https://api.spotify.com/v1/audio-analysis/37kTASujIfZZ27NV7PfIrf,241840,4,0.641,0.502,7,-7.334,1,0.0251,0.156,4.35e-06,0.311,0.326,105.634,audio_features
37o0LxdGxiF3chjxjwJwBD,spotify:track:37o0LxdGxiF3chjxjwJwBD,https://api.spotify.com/v1/tracks/37o0LxdGxiF3chjxjwJwBD,https://api.spotify.com/v1/audio-analysis/37o0LxdGxiF3chjxjwJwBD,220905,4,0.616,0.582,11,-5.332,0,0.0702,0.0115,0.00024,0.098,0.829,171.259,audio_features
37PIQOHWujmc080KkpR7Cn,spotify:track:37PIQOHWujmc080KkpR7Cn,https://api.spotify.com/v1/tracks/37PIQOHWujmc080KkpR7Cn,https://api.spotify.com/v1/audio-analysis/37PIQOHWujmc080KkpR7Cn,207507,4,0.663,0.638,7,-13.367,1,0.032,0.465,0.00642,0.071,0.928,151.547,audio_features
37Ptnxxd7WXAaCfWXxcElU,spotify:track:37Ptnxxd7WXAaCfWXxcElU,https://api.spotify.com/v1/tracks/37Ptnxxd7WXAaCfWXxcElU,https://api.spotify.com/v1/audio-analysis/37Ptnxxd7WXAaCfWXxcElU,233567,4,0.543,0.803,9,-6.215,1,0.0366,0.0724,0.000106,0.387,0.573,133.069,audio_features
37QIuOa5WxQHmxWxDoPgNY,spotify:track:37QIuOa5WxQHmxWxDoPgNY,https://api.spotify.com/v1/tracks/37QIuOa5WxQHmxWxDoPgNY,https://api.spotify.com/v1/audio-analysis/37QIuOa5WxQHmxWxDoPgNY,780147,4,0.364,0.234,6,-21.971,0,0.0549,0.379,0.208,0.086,0.168,144.692,audio_features
37Tmv4NnfQeb0ZgUC4fOJj,spotify:track:37Tmv4NnfQeb0ZgUC4fOJj,https://api.spotify.com/v1/tracks/37Tmv4NnfQeb0ZgUC4fOJj,https://api.spotify.com/v1/audio-analysis/37Tmv4NnfQeb0ZgUC4fOJj,348624,4,0.733,0.794,5,-10.023,1,0.0307,0.0614,0.0367,0.33,0.931,148.174,audio_features
37YH98CFAthSCNfTViQln3,spotify:track:37YH98CFAthSCNfTViQln3,https://api.spotify.com/v1/tracks/37YH98CFAthSCNfTViQln3,https://api.spotify.com/v1/audio-analysis/37YH98CFAthSCNfTViQln3,235093,4,0.592,0.513,0,-7.022,0,0.0404,0.159,0.000476,0.109,0.433,94.087,audio_features
37ZJ0p5Jm13JPevGcx4SkF,spotify:track:37ZJ0p5Jm13JPevGcx4SkF,https://api.spotify.com/v1/tracks/37ZJ0p5Jm13JPevGcx4SkF,https://api.spotify.com/v1/audio-analysis/37ZJ0p5Jm13JPevGcx4SkF,249293,4,0.532,0.887,0,-3.757,1,0.0335,0.0778,0.000214,0.294,0.795,122.511,audio_features
385Urz8Qa8CIcK9tl3SA8g,spotify:track:385Urz8Qa8CIcK9tl3SA8g,https://api.spotify.com/v1/tracks/385Urz8Qa8CIcK9tl3SA8g,https://api.spotify.com/v1/audio-analysis/385Urz8Qa8CIcK9tl3SA8g,342880,4,0.35,0.845,4,-12.339,0,0.2,0.0424,0.000622,0.111,0.421,135.252,audio_features
389QX9Q1eUOEZ19vtzzI9O,spotify:track:389QX9Q1eUOEZ19vtzzI9O,https://api.spotify.com/v1/tracks/389QX9Q1eUOEZ19vtzzI9O,https://api.spotify.com/v1/audio-analysis/389QX9Q1eUOEZ19vtzzI9O,285000,4,0.453,0.654,4,-8.855,0,0.0317,0.0205,0.00395,0.172,0.702,115.0,audio_features
38bw7l15N831T7TZWMVrPA,spotify:track:38bw7l15N831T7TZWMVrPA,https://api.spotify.com/v1/tracks/38bw7l15N831T7TZWMVrPA,https://api.spotify.com/v1/audio-analysis/38bw7l15N831T7TZWMVrPA,138160,4,0.342,0.0555,1,-20.257,1,0.0333,0.785,0.000919,0.111,0.075,152.821,audio_features
38d919Ou9edXT9L9wpvHfl,spotify:track:38d919Ou9edXT9L9wpvHfl,https://api.spotify.com/v1/tracks/38d919Ou9edXT9L9wpvHfl,https://api.spotify.com/v1/audio-analysis/38d919Ou9edXT9L9wpvHfl,291413,4,0.548,0.797,0,-7.438,1,0.0292,0.0289,0.432,0.055,0.776,152.001,audio_features
38FusjtjaaUDGsql729QM0,spotify:track:38FusjtjaaUDGsql729QM0,https://api.spotify.com/v1/tracks/38FusjtjaaUDGsql729QM0,https://api.spotify.com/v1/audio-analysis/38FusjtjaaUDGsql729QM0,224267,4,0.511,0.517,2,-5.978,1,0.0311,0.452,2.87e-05,0.58,0.628,104.729,audio_features
38KeSzb6FZYSogDXpc7xz8,spotify:track:38KeSzb6FZYSogDXpc7xz8,https://api.spotify.com/v1/tracks/38KeSzb6FZYSogDXpc7xz8,https://api.spotify.com/v1/audio-analysis/38KeSzb6FZYSogDXpc7xz8,402761,4,0.411,0.466,4,-11.537,0,0.0332,0.375,8.47e-05,0.142,0.158,136.093,audio_features
38lcM1PXNkWwrSicXydXd5,spotify:track:38lcM1PXNkWwrSicXydXd5,https://api.spotify.com/v1/tracks/38lcM1PXNkWwrSicXydXd5,https://api.spotify.com/v1/audio-analysis/38lcM1PXNkWwrSicXydXd5,313573,4,0.533,0.621,10,-8.269,0,0.0429,0.078,0.00309,0.0885,0.504,167.986,audio_features
38Ow67MO6ScViFHK1j2qgN,spotify:track:38Ow67MO6ScViFHK1j2qgN,https://api.spotify.com/v1/tracks/38Ow67MO6ScViFHK1j2qgN,https://api.spotify.com/v1/audio-analysis/38Ow67MO6ScViFHK1j2qgN,260792,4,0.671,0.884,5,-4.987,0,0.07,0.00413,0.0186,0.147,0.811,99.631,audio_features
38qHPWvRm2fYAmg5lT6lmj,spotify:track:38qHPWvRm2fYAmg5lT6lmj,https://api.spotify.com/v1/tracks/38qHPWvRm2fYAmg5lT6lmj,https://api.spotify.com/v1/audio-analysis/38qHPWvRm2fYAmg5lT6lmj,240000,4,0.567,0.671,10,-7.346,1,0.0254,0.00977,0.000101,0.0842,0.679,83.505,audio_features
38TuPQLkiKQMTcOd2e81RG,spotify:track:38TuPQLkiKQMTcOd2e81RG,https://api.spotify.com/v1/tracks/38TuPQLkiKQMTcOd2e81RG,https://api.spotify.com/v1/audio-analysis/38TuPQLkiKQMTcOd2e81RG,253534,4,0.627,0.438,0,-8.152,1,0.0281,0.897,9.04e-06,0.124,0.292,96.063,audio_features
38vFTqCzcwAtfHYzxqxtbG,spotify:track:38vFTqCzcwAtfHYzxqxtbG,https://api.spotify.com/v1/tracks/38vFTqCzcwAtfHYzxqxtbG,https://api.spotify.com/v1/audio-analysis/38vFTqCzcwAtfHYzxqxtbG,339360,4,0.674,0.917,0,-5.593,1,0.0427,0.0227,4.91e-05,0.104,0.744,120.161,audio_features
392AHFoWVZUxhH8lrd3Izh,spotify:track:392AHFoWVZUxhH8lrd3Izh,https://api.spotify.com/v1/tracks/392AHFoWVZUxhH8lrd3Izh,https://api.spotify.com/v1/audio-analysis/392AHFoWVZUxhH8lrd3Izh,274333,4,0.439,0.37,0,-8.064,0,0.0315,0.896,0.0018,0.207,0.141,82.287,audio_features
394ilPgtnqDuNmwwmLIvEb,spotify:track:394ilPgtnqDuNmwwmLIvEb,https://api.spotify.com/v1/tracks/394ilPgtnqDuNmwwmLIvEb,https://api.spotify.com/v1/audio-analysis/394ilPgtnqDuNmwwmLIvEb,183322,4,0.457,0.196,7,-15.545,1,0.0312,0.93,0.03,0.123,0.162,144.078,audio_features
394r3HyGpJSasuRjft2Mkq,spotify:track:394r3HyGpJSasuRjft2Mkq,https://api.spotify.com/v1/tracks/394r3HyGpJSasuRjft2Mkq,https://api.spotify.com/v1/audio-analysis/394r3HyGpJSasuRjft2Mkq,229627,3,0.287,0.895,8,-4.18,1,0.109,0.000862,3.24e-05,0.226,0.334,173.926,audio_features
39eMaQkFhaKL3WT6iLHmeF,spotify:track:39eMaQkFhaKL3WT6iLHmeF,https://api.spotify.com/v1/tracks/39eMaQkFhaKL3WT6iLHmeF,https://api.spotify.com/v1/audio-analysis/39eMaQkFhaKL3WT6iLHmeF,335240,4,0.438,0.568,11,-7.993,1,0.0274,0.0595,0.000506,0.149,0.63,170.875,audio_features
39erXhIEghGjVMcRl9bRRf,spotify:track:39erXhIEghGjVMcRl9bRRf,https://api.spotify.com/v1/tracks/39erXhIEghGjVMcRl9bRRf,https://api.spotify.com/v1/audio-analysis/39erXhIEghGjVMcRl9bRRf,164547,4,0.633,0.779,9,-6.849,1,0.0491,0.352,0.0,0.087,0.774,138.581,audio_features
39H1xVrwxDjeIzq4WMYIod,spotify:track:39H1xVrwxDjeIzq4WMYIod,https://api.spotify.com/v1/tracks/39H1xVrwxDjeIzq4WMYIod,https://api.spotify.com/v1/audio-analysis/39H1xVrwxDjeIzq4WMYIod,268646,4,0.426,0.798,11,-9.3,0,0.0399,0.00622,0.00112,0.0981,0.767,93.655,audio_features
39js8qHOPRhKMxl6Qxg55F,spotify:track:39js8qHOPRhKMxl6Qxg55F,https://api.spotify.com/v1/tracks/39js8qHOPRhKMxl6Qxg55F,https://api.spotify.com/v1/audio-analysis/39js8qHOPRhKMxl6Qxg55F,154787,4,0.473,0.9,2,-5.592,1,0.0688,0.659,0.0,0.167,0.847,124.534,audio_features
39SDjo09lNjykuMfdlQppM,spotify:track:39SDjo09lNjykuMfdlQppM,https://api.spotify.com/v1/tracks/39SDjo09lNjykuMfdlQppM,https://api.spotify.com/v1/audio-analysis/39SDjo09lNjykuMfdlQppM,580360,4,0.269,0.802,0,-5.987,1,0.0554,0.00465,0.00322,0.144,0.339,124.776,audio_features
39UJG380DXNHAa07pGdVgI,spotify:track:39UJG380DXNHAa07pGdVgI,https://api.spotify.com/v1/tracks/39UJG380DXNHAa07pGdVgI,https://api.spotify.com/v1/audio-analysis/39UJG380DXNHAa07pGdVgI,228387,4,0.273,0.449,5,-9.303,1,0.0279,0.0392,0.0043,0.114,0.0797,76.176,audio_features
39upzShiWUjweO2v6Ewfjw,spotify:track:39upzShiWUjweO2v6Ewfjw,https://api.spotify.com/v1/tracks/39upzShiWUjweO2v6Ewfjw,https://api.spotify.com/v1/audio-analysis/39upzShiWUjweO2v6Ewfjw,286573,4,0.661,0.522,7,-13.05,0,0.0307,0.373,0.00058,0.0733,0.897,102.454,audio_features
39vSuzFN2MyNt3Nc6GukTS,spotify:track:39vSuzFN2MyNt3Nc6GukTS,https://api.spotify.com/v1/tracks/39vSuzFN2MyNt3Nc6GukTS,https://api.spotify.com/v1/audio-analysis/39vSuzFN2MyNt3Nc6GukTS,295293,4,0.531,0.888,2,-4.419,1,0.0603,0.000269,0.00588,0.359,0.382,131.042,audio_features
39yeiMnoOxcxCOnI2WAIO7,spotify:track:39yeiMnoOxcxCOnI2WAIO7,https://api.spotify.com/v1/tracks/39yeiMnoOxcxCOnI2WAIO7,https://api.spotify.com/v1/audio-analysis/39yeiMnoOxcxCOnI2WAIO7,176907,4,0.658,0.59,4,-12.937,0,0.0386,0.302,7.98e-06,0.332,0.692,131.657,audio_features
3a2rfhxnZyZazfssYGE1x5,spotify:track:3a2rfhxnZyZazfssYGE1x5,https://api.spotify.com/v1/tracks/3a2rfhxnZyZazfssYGE1x5,https://api.spotify.com/v1/audio-analysis/3a2rfhxnZyZazfssYGE1x5,193827,4,0.47,0.779,7,-4.79,1,0.0378,0.0846,0.000336,0.192,0.731,101.021,audio_features
3a7sCQNXE9TLJ9QzckkfOx,spotify:track:3a7sCQNXE9TLJ9QzckkfOx,https://api.spotify.com/v1/tracks/3a7sCQNXE9TLJ9QzckkfOx,https://api.spotify.com/v1/audio-analysis/3a7sCQNXE9TLJ9QzckkfOx,410157,4,0.504,0.263,1,-15.796,1,0.15,0.657,0.00104,0.247,0.313,166.515,audio_features
3a9nOobHUvQ15xCjuEBgAR,spotify:track:3a9nOobHUvQ15xCjuEBgAR,https://api.spotify.com/v1/tracks/3a9nOobHUvQ15xCjuEBgAR,https://api.spotify.com/v1/audio-analysis/3a9nOobHUvQ15xCjuEBgAR,123600,4,0.351,0.579,6,-7.557,1,0.033,0.571,7.95e-05,0.216,0.929,154.742,audio_features
3AaXHBFpwXWmtg3kcfuwhQ,spotify:track:3AaXHBFpwXWmtg3kcfuwhQ,https://api.spotify.com/v1/tracks/3AaXHBFpwXWmtg3kcfuwhQ,https://api.spotify.com/v1/audio-analysis/3AaXHBFpwXWmtg3kcfuwhQ,167227,3,0.534,0.52,0,-10.743,1,0.0366,0.145,0.000466,0.368,0.816,116.855,audio_features
3AfLhTCg7mJuu79ntMkXFk,spotify:track:3AfLhTCg7mJuu79ntMkXFk,https://api.spotify.com/v1/tracks/3AfLhTCg7mJuu79ntMkXFk,https://api.spotify.com/v1/audio-analysis/3AfLhTCg7mJuu79ntMkXFk,175783,4,0.675,0.602,9,-12.615,1,0.0367,0.274,2.29e-05,0.127,0.968,127.722,audio_features
3AHD9myB5Wxh8oezn3fb7z,spotify:track:3AHD9myB5Wxh8oezn3fb7z,https://api.spotify.com/v1/tracks/3AHD9myB5Wxh8oezn3fb7z,https://api.spotify.com/v1/audio-analysis/3AHD9myB5Wxh8oezn3fb7z,436326,4,0.427,0.481,8,-11.38,1,0.0412,0.513,0.00289,0.334,0.538,118.127,audio_features
3Ahxu59BhGAdVjErdKhlor,spotify:track:3Ahxu59BhGAdVjErdKhlor,https://api.spotify.com/v1/tracks/3Ahxu59BhGAdVjErdKhlor,https://api.spotify.com/v1/audio-analysis/3Ahxu59BhGAdVjErdKhlor,108307,4,0.696,0.568,9,-9.599,1,0.0435,0.369,1.39e-05,0.0736,0.928,124.399,audio_features
3AIg56DmaxyiLQBzPDv9hI,spotify:track:3AIg56DmaxyiLQBzPDv9hI,https://api.spotify.com/v1/tracks/3AIg56DmaxyiLQBzPDv9hI,https://api.spotify.com/v1/audio-analysis/3AIg56DmaxyiLQBzPDv9hI,153467,3,0.57,0.457,1,-13.178,1,0.0291,0.293,0.00107,0.0862,0.749,103.668,audio_features
3AKELG5VNBxeRt4b42hRjI,spotify:track:3AKELG5VNBxeRt4b42hRjI,https://api.spotify.com/v1/tracks/3AKELG5VNBxeRt4b42hRjI,https://api.spotify.com/v1/audio-analysis/3AKELG5VNBxeRt4b42hRjI,217613,4,0.262,0.979,2,-6.804,1,0.12,6.05e-05,0.00271,0.236,0.1,131.255,audio_features
3aKyUPSh3t7pBMNEENyZPT,spotify:track:3aKyUPSh3t7pBMNEENyZPT,https://api.spotify.com/v1/tracks/3aKyUPSh3t7pBMNEENyZPT,https://api.spotify.com/v1/audio-analysis/3aKyUPSh3t7pBMNEENyZPT,180160,4,0.394,0.991,9,-5.12,1,0.153,0.0513,0.0273,0.0852,0.0384,116.069,audio_features
3Am0IbOxmvlSXro7N5iSfZ,spotify:track:3Am0IbOxmvlSXro7N5iSfZ,https://api.spotify.com/v1/tracks/3Am0IbOxmvlSXro7N5iSfZ,https://api.spotify.com/v1/audio-analysis/3Am0IbOxmvlSXro7N5iSfZ,247320,4,0.39,0.502,10,-12.277,1,0.178,0.336,0.000138,0.0713,0.289,97.871,audio_features
3aodNsiXTJJxUyda1wKZeV,spotify:track:3aodNsiXTJJxUyda1wKZeV,https://api.spotify.com/v1/tracks/3aodNsiXTJJxUyda1wKZeV,https://api.spotify.com/v1/audio-analysis/3aodNsiXTJJxUyda1wKZeV,166166,3,0.506,0.517,0,-14.428,0,0.0364,5.11e-06,0.814,0.416,0.112,97.096,audio_features
3aT8wXVyiqP0WYpIxL70I6,spotify:track:3aT8wXVyiqP0WYpIxL70I6,https://api.spotify.com/v1/tracks/3aT8wXVyiqP0WYpIxL70I6,https://api.spotify.com/v1/audio-analysis/3aT8wXVyiqP0WYpIxL70I6,37082,4,0.279,0.347,4,-12.378,0,0.0325,0.511,5.35e-06,0.651,0.509,114.127,audio_features
3awv97kZ0dMC0X21N4Kot7,spotify:track:3awv97kZ0dMC0X21N4Kot7,https://api.spotify.com/v1/tracks/3awv97kZ0dMC0X21N4Kot7,https://api.spotify.com/v1/audio-analysis/3awv97kZ0dMC0X21N4Kot7,149027,4,0.613,0.67,2,-7.326,1,0.0348,0.301,0.0,0.229,0.926,132.107,audio_features
3aWWfmVhaMGFwtKFFBHgC5,spotify:track:3aWWfmVhaMGFwtKFFBHgC5,https://api.spotify.com/v1/tracks/3aWWfmVhaMGFwtKFFBHgC5,https://api.spotify.com/v1/audio-analysis/3aWWfmVhaMGFwtKFFBHgC5,206267,4,0.632,0.132,7,-21.379,1,0.0295,0.847,0.00213,0.124,0.248,107.006,audio_features
3Axmw41lmMoXih3NJYzbXb,spotify:track:3Axmw41lmMoXih3NJYzbXb,https://api.spotify.com/v1/tracks/3Axmw41lmMoXih3NJYzbXb,https://api.spotify.com/v1/audio-analysis/3Axmw41lmMoXih3NJYzbXb,205107,4,0.501,0.889,4,-3.89,0,0.0296,0.000323,0.00164,0.186,0.442,94.37,audio_features
3b6RbXzIq7cIbJVBQ1KMAh,spotify:track:3b6RbXzIq7cIbJVBQ1KMAh,https://api.spotify.com/v1/tracks/3b6RbXzIq7cIbJVBQ1KMAh,https://api.spotify.com/v1/audio-analysis/3b6RbXzIq7cIbJVBQ1KMAh,223213,4,0.582,0.741,9,-8.466,1,0.047,0.00109,0.212,0.126,0.86,140.025,audio_features
3B6UKYGYpHAnNHbpr42jYj,spotify:track:3B6UKYGYpHAnNHbpr42jYj,https://api.spotify.com/v1/tracks/3B6UKYGYpHAnNHbpr42jYj,https://api.spotify.com/v1/audio-analysis/3B6UKYGYpHAnNHbpr42jYj,121647,3,0.695,0.158,0,-20.119,0,0.0639,0.526,0.798,0.119,0.505,129.092,audio_features
3b8wboATWjPGIpWgFFORxK,spotify:track:3b8wboATWjPGIpWgFFORxK,https://api.spotify.com/v1/tracks/3b8wboATWjPGIpWgFFORxK,https://api.spotify.com/v1/audio-analysis/3b8wboATWjPGIpWgFFORxK,270427,4,0.536,0.737,0,-9.75,1,0.0333,0.0563,0.123,0.213,0.517,129.125,audio_features
3b9HcxZ9ZMsBFuKn1HqM3T,spotify:track:3b9HcxZ9ZMsBFuKn1HqM3T,https://api.spotify.com/v1/tracks/3b9HcxZ9ZMsBFuKn1HqM3T,https://api.spotify.com/v1/audio-analysis/3b9HcxZ9ZMsBFuKn1HqM3T,145495,4,0.518,0.194,9,-21.677,0,0.0342,0.793,0.0697,0.132,0.091,111.63,audio_features
3BAHiLli7C6Qfejw6n19mj,spotify:track:3BAHiLli7C6Qfejw6n19mj,https://api.spotify.com/v1/tracks/3BAHiLli7C6Qfejw6n19mj,https://api.spotify.com/v1/audio-analysis/3BAHiLli7C6Qfejw6n19mj,254509,4,0.437,0.89,9,-6.692,0,0.0907,0.00125,0.0347,0.318,0.738,136.581,audio_features
3BbVYQaoTQ30zxPlXfDXYv,spotify:track:3BbVYQaoTQ30zxPlXfDXYv,https://api.spotify.com/v1/tracks/3BbVYQaoTQ30zxPlXfDXYv,https://api.spotify.com/v1/audio-analysis/3BbVYQaoTQ30zxPlXfDXYv,204387,4,0.51,0.606,11,-6.031,1,0.0738,0.0107,0.000217,0.0432,0.777,119.628,audio_features
3BD66eh4VaWHZsk2ho4IDs,spotify:track:3BD66eh4VaWHZsk2ho4IDs,https://api.spotify.com/v1/tracks/3BD66eh4VaWHZsk2ho4IDs,https://api.spotify.com/v1/audio-analysis/3BD66eh4VaWHZsk2ho4IDs,140267,4,0.391,0.924,7,-3.103,1,0.0543,0.0379,3.4e-06,0.0544,0.946,163.248,audio_features
3bdEtobvgxJNoV8kiNGObK,spotify:track:3bdEtobvgxJNoV8kiNGObK,https://api.spotify.com/v1/tracks/3bdEtobvgxJNoV8kiNGObK,https://api.spotify.com/v1/audio-analysis/3bdEtobvgxJNoV8kiNGObK,465107,4,0.676,0.412,5,-12.171,0,0.0396,0.554,0.00081,0.0667,0.437,73.139,audio_features
3bDhok0xhx7ihIGWdt9Ft0,spotify:track:3bDhok0xhx7ihIGWdt9Ft0,https://api.spotify.com/v1/tracks/3bDhok0xhx7ihIGWdt9Ft0,https://api.spotify.com/v1/audio-analysis/3bDhok0xhx7ihIGWdt9Ft0,246493,3,0.381,0.462,9,-7.671,1,0.0296,0.682,0.000374,0.104,0.379,189.965,audio_features
